Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructor,Date (MM DD),Location,Attribute
C,11604,MGMT,363,504,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,11:30 am to 12:20 pm,28,28,0,Danielle T. Ownby,01 17 to 05 08,WCBA 181,N A
C,11604,MGMT,363,504,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 114,N A
C,11604,MGMT,363,504,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 114,N A
C,11604,MGMT,363,504,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 114,N A
C,11605,MGMT,363,505,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,09:10 am to 10:00 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 114,N A
C,11605,MGMT,363,505,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,12:40 pm to 01:30 pm,28,28,0,Carole A. Ealy,01 17 to 05 08,WCBA 106,N A
C,11605,MGMT,363,505,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 114,N A
C,11605,MGMT,363,505,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 114,N A
C,11605,MGMT,363,505,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 114,N A
C,15449,MGMT,363,506,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,09:10 am to 10:00 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 114,N A
C,15449,MGMT,363,506,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,09:10 am to 10:00 am,28,28,0,Katherine M. Imwalle,01 17 to 05 08,WCBA 107,N A
C,15449,MGMT,363,506,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 114,N A
C,15449,MGMT,363,506,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 114,N A
C,15449,MGMT,363,506,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 114,N A
C,15450,MGMT,363,507,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,09:10 am to 10:00 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 114,N A
C,15450,MGMT,363,507,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,10:20 am to 11:10 am,28,28,0,Katherine M. Imwalle,01 17 to 05 08,WCBA 107,N A
C,15450,MGMT,363,507,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 114,N A
C,15450,MGMT,363,507,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 114,N A
C,15450,MGMT,363,507,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 114,N A
C,15451,MGMT,363,508,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15451,MGMT,363,508,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,11:30 am to 12:20 pm,28,28,0,Katherine M. Imwalle,01 17 to 05 08,WCBA 107,N A
C,15451,MGMT,363,508,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15451,MGMT,363,508,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15451,MGMT,363,508,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15452,MGMT,363,509,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15452,MGMT,363,509,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,09:10 am to 10:00 am,28,28,0,Danielle T. Ownby,01 17 to 05 08,WCBA 181,N A
C,15452,MGMT,363,509,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15452,MGMT,363,509,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15452,MGMT,363,509,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15453,MGMT,363,510,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15453,MGMT,363,510,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,10:20 am to 11:10 am,28,28,0,Danielle T. Ownby,01 17 to 05 08,WCBA 181,N A
C,15453,MGMT,363,510,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15453,MGMT,363,510,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15453,MGMT,363,510,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15454,MGMT,363,511,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15454,MGMT,363,511,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,08:00 am to 08:50 am,28,28,0,Daniella P. Recio,01 17 to 05 08,WCBA 112,N A
C,15454,MGMT,363,511,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15454,MGMT,363,511,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15454,MGMT,363,511,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15455,MGMT,363,512,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15455,MGMT,363,512,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,09:10 am to 10:00 am,28,28,0,Daniella P. Recio,01 17 to 05 08,WCBA 112,N A
C,15455,MGMT,363,512,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15455,MGMT,363,512,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15455,MGMT,363,512,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15456,MGMT,363,513,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15456,MGMT,363,513,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,10:20 am to 11:10 am,28,28,0,Daniella P. Recio,01 17 to 05 08,WCBA 112,N A
C,15456,MGMT,363,513,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15456,MGMT,363,513,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15456,MGMT,363,513,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15482,MGMT,363,514,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15482,MGMT,363,514,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,11:30 am to 12:20 pm,28,28,0,Madeline M. Walker,01 17 to 05 08,WCBA 112,N A
C,15482,MGMT,363,514,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15482,MGMT,363,514,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15482,MGMT,363,514,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15458,MGMT,363,515,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15458,MGMT,363,515,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,12:40 pm to 01:30 pm,28,28,0,Madeline M. Walker,01 17 to 05 08,WCBA 112,N A
C,15458,MGMT,363,515,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15458,MGMT,363,515,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15458,MGMT,363,515,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15472,MGMT,363,516,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15472,MGMT,363,516,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,01:50 pm to 02:40 pm,28,28,0,Madeline M. Walker,01 17 to 05 08,WCBA 112,N A
C,15472,MGMT,363,516,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15472,MGMT,363,516,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15472,MGMT,363,516,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15474,MGMT,363,517,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,29, to 1,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15474,MGMT,363,517,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,10:20 am to 11:10 am,28,29, to 1,Kristina A. Raphael,01 17 to 05 08,WCBA 490,N A
C,15474,MGMT,363,517,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,29, to 1,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15474,MGMT,363,517,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,29, to 1,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15474,MGMT,363,517,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,29, to 1,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15475,MGMT,363,518,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15475,MGMT,363,518,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,10:20 am to 11:10 am,28,28,0,Carole A. Ealy,01 17 to 05 08,WCBA 106,N A
C,15475,MGMT,363,518,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15475,MGMT,363,518,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15475,MGMT,363,518,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15457,MGMT,363,519,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15457,MGMT,363,519,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,11:30 am to 12:20 pm,28,28,0,Carole A. Ealy,01 17 to 05 08,WCBA 106,N A
C,15457,MGMT,363,519,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15457,MGMT,363,519,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15457,MGMT,363,519,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15484,MGMT,363,520,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,15484,MGMT,363,520,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,11:30 am to 12:20 pm,28,28,0,Kristina A. Raphael,01 17 to 05 08,WCBA 490,N A
C,15484,MGMT,363,520,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,15484,MGMT,363,520,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,15484,MGMT,363,520,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,18050,MGMT,363,521,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),MW,10:20 am to 11:10 am,28,28,0,Liesl S. Wesson(P),01 17 to 05 08,WCBA 113,N A
C,18050,MGMT,363,521,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),F,12:40 pm to 01:30 pm,28,28,0,Kristina A. Raphael,01 17 to 05 08,WCBA 490,N A
C,18050,MGMT,363,521,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),02 08 to 02 08,WCBA 113,N A
C,18050,MGMT,363,521,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),03 01 to 03 01,WCBA 113,N A
C,18050,MGMT,363,521,CS,3,MANAGING PEOPLE IN ORGS(Syllabus),R,07:00 pm to 08:00 pm,28,28,0,Liesl S. Wesson(P),04 05 to 04 05,WCBA 113,N A
C,15502,MGMT,372,501,CS,3,ADV CONCEPTS IN ORG BHVR(Syllabus),MW,09:35 am to 10:50 am,28,28,0,Tery DeShong(P),01 17 to 05 08,WCBA 290,N A
C,15501,MGMT,372,502,CS,3,ADV CONCEPTS IN ORG BHVR(Syllabus),MW,11:10 am to 12:25 pm,28,29, to 1,Tery DeShong(P),01 17 to 05 08,WCBA 290,N A
C,12937,MGMT,373,902,CS,3,MANAGING HUMAN RESOURCES(Syllabus),MW,09:35 am to 10:50 am,21,24, to 3,Timothy J. Morgan(P),01 17 to 05 08,WCBA 106,Univ Req to Writing Intensive
C,12938,MGMT,373,903,CS,3,MANAGING HUMAN RESOURCES(Syllabus),MW,12:45 pm to 02:00 pm,21,24, to 3,Shawn Mcclean(P),01 17 to 05 08,WCBA 290,Univ Req to Writing Intensive
C,12939,MGMT,373,904,CS,3,MANAGING HUMAN RESOURCES(Syllabus),TR,08:00 am to 09:15 am,21,23, to 2,Joel E. Koopman(P),01 17 to 05 08,WCBA 290,Univ Req to Writing Intensive
C,30802,MGMT,373,905,CS,3,MANAGING HUMAN RESOURCES(Syllabus),TR,09:35 am to 10:50 am,21,24, to 3,Joel E. Koopman(P),01 17 to 05 08,WCBA 290,Univ Req to Writing Intensive
C,30803,MGMT,373,906,CS,3,MANAGING HUMAN RESOURCES(Syllabus),TR,11:10 am to 12:25 pm,21,25, to 4,Joel E. Koopman(P),01 17 to 05 08,WCBA 290,Univ Req to Writing Intensive
C,32831,MGMT,422,501,CS,3,MANAGEMENT CONSULTING(Syllabus),TR,09:35 am to 10:50 am,28,29, to 1,Kathryn H. King to Metters(P),01 17 to 05 08,WCBA 408,N A
C,23868,MGMT,422,502,CS,3,MANAGEMENT CONSULTING(Syllabus),TR,11:10 am to 12:25 pm,36,45, to 9,Kathryn H. King to Metters(P),01 17 to 05 08,WCBA 112,N A
C,27394,MGMT,424,500,CS,3,ORG DESIGN CHG & DVLPMT(Syllabus),TR,09:35 am to 10:50 am,36,37, to 1,Ronald S. Chandler(P),01 17 to 05 08,WCBA 107,N A
C,15489,MGMT,425,500,CS,3,HUMAN RES SELECTION(Syllabus),MW,12:45 pm to 02:00 pm,36,36,0,Sabrina S. Saladino(P),01 17 to 05 08,WCBA 155,N A
NR,23871,MGMT,427,500,CS,3,HUMAN RES COMPENSATION(Syllabus),TR,02:20 pm to 03:35 pm,36,28,8,Elizabeth N. Schwartz(P),01 17 to 05 08,WCBA 106,N A
C,28499,MGMT,430,500,CS,3,EMPLOY DISCRIM LAW(Syllabus),TR,11:10 am to 12:25 pm,35,35,0,Tery DeShong(P),01 17 to 05 08,WCBA 156,Huma & ICD for COSC group 2 and Univ Req to Int'l&Cult Div (UICD)
NR,21085,MGMT,432,500,CS,3,MANAGING NONPROFIT ORGS(Syllabus),TR,12:45 pm to 02:00 pm,30,17,13,Tery DeShong(P),01 17 to 05 08,WCBA 408,N A
C,11606,MGMT,439,501,CS,3,NEGOTIATIONS(Syllabus),M,02:20 pm to 04:50 pm,26,26,0,Gemme M. Campbell(P),01 17 to 05 08,WCBA 103,N A
C,11607,MGMT,439,502,CS,3,NEGOTIATIONS(Syllabus),W,02:20 pm to 04:50 pm,26,26,0,Ivan Z. Gan(P),01 17 to 05 08,WCBA 103,N A
C,11608,MGMT,439,503,CS,3,NEGOTIATIONS(Syllabus),T,02:20 pm to 04:50 pm,26,28, to 2,Alexandra N. Schuur Sousa(P),01 17 to 05 08,WCBA 290,N A
C,11609,MGMT,439,504,CS,3,NEGOTIATIONS(Syllabus),R,02:20 pm to 04:50 pm,26,26,0,Elina R. Tachkova(P),01 17 to 05 08,WCBA 290,N A
C,11610,MGMT,439,505,CS,3,NEGOTIATIONS(Syllabus),M,02:20 pm to 04:50 pm,26,26,0,Gabriel E. Pantoja(P),01 17 to 05 08,WCBA 290,N A
C,17764,MGMT,440,500,CS,3,CRTVTY INNVTN BUSINESS(Syllabus),TR,03:55 pm to 05:10 pm,34,34,0,John D. Watt(P),01 17 to 05 08,WCBA 103,N A
NR,11611,MGMT,450,501,CS,3,INTERNATL ENVIR OF BUS(Syllabus),TR,08:00 am to 09:15 am,35,34,1,Vanita Mahajan(P),01 17 to 05 08,WCBA 112,BA Int'l Elective group 1 and Huma & ICD for COSC group 2 and NonTraditional Format Approved and Univ Req to Int'l&Cult Div (UICD)
C,11612,MGMT,450,502,CS,3,INTERNATL ENVIR OF BUS(Syllabus),TR,09:35 am to 10:50 am,35,35,0,Vanita Mahajan(P),01 17 to 05 08,WCBA 112,BA Int'l Elective group 1 and Huma & ICD for COSC group 2 and NonTraditional Format Approved and Univ Req to Int'l&Cult Div (UICD)
NR,11613,MGMT,450,503,CS,3,INTERNATL ENVIR OF BUS(Syllabus),TR,12:45 pm to 02:00 pm,25,24,1,Vanita Mahajan(P),01 17 to 05 08,WCBA 290,BA Int'l Elective group 1 and Huma & ICD for COSC group 2 and NonTraditional Format Approved and Univ Req to Int'l&Cult Div (UICD)
NR,11614,MGMT,450,504,CS,3,INTERNATL ENVIR OF BUS(Syllabus),MW,11:10 am to 12:25 pm,27,26,1,Daria Panina(P),01 17 to 05 08,WCBA 490,BA Int'l Elective group 1 and Huma & ICD for COSC group 2 and NonTraditional Format Approved and Univ Req to Int'l&Cult Div (UICD)
C,29248,MGMT,450,505,CS,3,INTERNATL ENVIR OF BUS(Syllabus),MW,02:20 pm to 03:35 pm,29,29,0,Daria Panina(P),01 17 to 05 08,WCBA 112,BA Int'l Elective group 1 and Huma & ICD for COSC group 2 and NonTraditional Format Approved and Univ Req to Int'l&Cult Div (UICD)
NR,31726,MGMT,452,500,CS,3,INTERNATIONAL MGMT(Syllabus),MW,09:35 am to 10:50 am,27,15,12,Daria Panina(P),01 17 to 05 08,WCBA 490,BA Int'l Elective group 1 and BA Int'l Elective group 3 and Huma & ICD for COSC group 2 and NonTraditional Format Approved and Univ Req to Int'l&Cult Div (UICD)
NR,32539,MGMT,457,551,CS,3,GLOBAL ENTREPRENEURSHIP to CHILE(Syllabus),N A,TBA,20,3,17,Donald H. Lewis(P),01 02 to 05 02,TBA,BA Int'l Elective group 1 and BA Int'l Elective group 3 and NonTraditional Format Approved and Study Abroad and Univ Req to Int'l&Cult Div (UICD)
NR,11616,MGMT,460,501,CS,3,MANAGING PROJECTS(Syllabus),MW,03:55 pm to 05:10 pm,30,23,7,William M. Pace(P),01 17 to 05 08,WCBA 102,N A
NR,11617,MGMT,460,502,CS,3,MANAGING PROJECTS(Syllabus),TR,02:20 pm to 03:35 pm,30,28,2,William M. Pace(P),01 17 to 05 08,WCBA 102,N A
NR,21087,MGMT,464,500,CS,3,POLITICAL ENVIR OF BUSI(Syllabus),TR,12:45 pm to 02:00 pm,36,19,17,Leonard Bierman(P),01 17 to 05 08,WCBA 107,N A
NR,27395,MGMT,465,500,CS,3,CORPORATE GOVERNANCE(Syllabus),TR,02:20 pm to 03:35 pm,36,34,2,Vanita Mahajan(P),01 17 to 05 08,WCBA 103,N A
C,11618,MGMT,466,200,CS,3,HNR to STRATEGIC MANAGEMENT(Syllabus),TR,12:45 pm to 02:00 pm,34,34,0,Steven R. Boivie(P),01 17 to 05 08,WCBA 181,Honors
C,11619,MGMT,466,501,CS,3,STRATEGIC MANAGEMENT(Syllabus),MW,08:00 am to 09:15 am,38,41, to 3,Gerald D. Flint(P),01 17 to 05 08,WCBA 181,N A
C,11620,MGMT,466,502,CS,3,STRATEGIC MANAGEMENT(Syllabus),MW,09:35 am to 10:50 am,38,42, to 4,Gerald D. Flint(P),01 17 to 05 08,WCBA 181,N A
C,11621,MGMT,466,503,CS,3,STRATEGIC MANAGEMENT(Syllabus),MW,11:10 am to 12:25 pm,38,41, to 3,Gerald D. Flint(P),01 17 to 05 08,WCBA 181,N A
C,18722,MGMT,466,504,CS,3,STRATEGIC MANAGEMENT(Syllabus),MW,12:45 pm to 02:00 pm,38,41, to 3,Gerald D. Flint(P),01 17 to 05 08,WCBA 181,N A
C,11622,MGMT,466,505,CS,3,STRATEGIC MANAGEMENT(Syllabus),MW,12:45 pm to 02:00 pm,34,34,0,Joel L. Andrus(P),01 17 to 05 08,WCBA 490,N A
C,11623,MGMT,466,506,CS,3,STRATEGIC MANAGEMENT(Syllabus),MW,02:20 pm to 03:35 pm,38,41, to 3,Joel L. Andrus(P),01 17 to 05 08,WCBA 181,N A
C,11624,MGMT,466,507,CS,3,STRATEGIC MANAGEMENT(Syllabus),TR,11:10 am to 12:25 pm,38,42, to 4,Victoria L. Buenger(P),01 17 to 05 08,WCBA 181,N A
C,14329,MGMT,466,508,CS,3,STRATEGIC MANAGEMENT(Syllabus),TR,02:20 pm to 03:35 pm,38,42, to 4,Victoria L. Buenger(P),01 17 to 05 08,WCBA 181,N A
C,14333,MGMT,466,509,CS,3,STRATEGIC MANAGEMENT(Syllabus),TR,11:10 am to 12:25 pm,36,36,0,Donald H. Lewis(P),01 17 to 05 08,WCBA 103,N A
C,14334,MGMT,466,510,CS,3,STRATEGIC MANAGEMENT(Syllabus),TR,12:45 pm to 02:00 pm,36,36,0,Donald H. Lewis(P),01 17 to 05 08,WCBA 103,N A
C,14335,MGMT,466,511,CS,3,STRATEGIC MANAGEMENT(Syllabus),TR,03:55 pm to 05:10 pm,38,41, to 3,Nicole R. Fuller(P),01 17 to 05 08,WCBA 181,N A
C,14336,MGMT,466,512,CS,3,STRATEGIC MANAGEMENT(Syllabus),TR,11:10 am to 12:25 pm,38,42, to 4,Richard B. Scoresby(P),01 17 to 05 08,WCBA 105,N A
C,14337,MGMT,466,513,CS,3,STRATEGIC MANAGEMENT(Syllabus),MW,12:45 pm to 02:00 pm,38,41, to 3,Jingyu Li(P),01 17 to 05 08,WCBA 112,N A
NR,28512,MGMT,470,500,CS,3,ENTREPRENEURIAL SMALL BUSINESS(Syllabus),TR,09:35 am to 10:50 am,32,30,2,Donald H. Lewis(P),01 17 to 05 08,WCBA 103,N A
NR,26455,MGMT,475,501,CS,3,LEADERSHIP DEVELOPMENT(Syllabus),TR,11:10 am to 12:25 pm,25,24,1,John D. Watt(P),01 17 to 05 08,WCBA 490,N A
